Datetime,Net demand_t-3,Net demand_t-12,Net demand_t-13,Net demand_t-15,Net demand_t-16,Net demand_t-17,Net demand_t-18,Net demand_t-19,Net demand_t-20,Net demand_t-21,Net demand_t-22,Net demand_t-23,Net demand_t-24,last_24h_mean_t-12,last_24h_mean_t-13,last_24h_mean_t-14,last_24h_mean_t-19,last_24h_mean_t-22,last_24h_mean_t-23,last_24h_mean_t-24,last_week_mean_t-22,last_week_mean_t-23,last_week_mean_t-24,is_weekend_0.0,is_weekend_1.0
2019-10-28,15848.0,7983.0,7671.0,7896.0,9099.0,11353.0,16187.0,20017.0,21556.0,21768.0,20914.0,19450.0,17722.0,16734.708333333332,16522.041666666668,16309.833333333336,15217.333333333336,14842.916666666664,14740.375,14630.541666666664,20876.779761904763,20855.386904761905,20832.86904761905,1,0
2019-10-29,15998.0,12754.0,12821.0,13568.0,14603.0,16488.0,21461.0,26099.0,27232.0,26364.0,24896.0,23360.0,21188.0,15897.166666666664,16111.75,16338.583333333336,17491.375,18085.291666666668,18248.20833333333,18392.625,20427.89880952381,20410.0,20392.803571428565,1,0
2019-10-30,17461.0,11325.0,11266.0,10875.0,11773.0,13825.0,19444.0,24793.0,26417.0,25674.0,24327.0,22645.0,20966.0,18689.166666666668,18624.375,18542.541666666668,18063.0,17976.583333333332,17946.791666666668,17937.541666666668,19732.44047619048,19705.23214285714,19683.39285714286,1,0
2019-10-31,17664.0,12169.0,11747.0,13746.0,12875.0,14902.0,20610.0,25315.0,26808.0,26427.0,25528.0,24237.0,22365.0,18367.33333333333,18387.375,18474.45833333333,18755.20833333333,18852.916666666668,18919.25,18977.541666666668,19205.053571428565,19195.136904761905,19187.321428571428,1,0
2019-11-01,19487.0,13887.0,13286.0,13283.0,14294.0,15992.0,21617.0,25827.0,26357.0,25593.0,25076.0,24131.0,22464.0,19707.916666666668,19772.041666666668,19779.70833333333,19928.25,19855.875,19851.45833333333,19855.58333333333,18839.434523809523,18818.67261904762,18802.625,1,0
2019-11-02,19799.0,14181.0,13952.0,13941.0,14678.0,16510.0,21951.0,26145.0,27066.0,26223.0,25354.0,24195.0,22544.0,19982.625,20010.375,20026.75,20118.916666666668,20186.291666666668,20188.95833333333,20192.291666666668,18429.35714285714,18414.571428571428,18402.99404761905,0,1
2019-11-03,19742.0,11726.0,12217.0,11256.0,12591.0,15075.0,20444.0,24211.0,25358.0,24759.0,24068.0,23131.0,21809.0,19475.791666666668,19403.5,19331.166666666668,18929.166666666668,18743.416666666668,18699.08333333333,18668.45833333333,18363.32738095238,18370.589285714286,18379.22619047619,0,1
2019-11-04,18473.0,10326.0,10093.0,11606.0,13812.0,19604.0,24160.0,25958.0,25416.0,24580.0,23580.0,22218.0,20660.0,17649.541666666668,17561.041666666668,17504.541666666668,17986.333333333332,17960.958333333332,17922.916666666668,17875.041666666668,18808.761904761905,18825.23809523809,18842.72619047619,1,0
2019-11-05,18623.0,14663.0,15151.0,16558.0,18560.0,23818.0,27604.0,28873.0,28053.0,27048.0,25820.0,24147.0,22309.0,18849.5,19060.25,19280.08333333333,20124.791666666668,20430.83333333333,20511.20833333333,20579.916666666668,19143.839285714286,19148.52380952381,19155.196428571428,1,0
2019-11-06,19676.0,14643.0,14845.0,16733.0,18716.0,24206.0,27758.0,28897.0,28048.0,27210.0,26016.0,24393.0,22429.0,20912.20833333333,20899.45833333333,20888.58333333333,20925.95833333333,20940.666666666668,20950.916666666668,20955.916666666668,19567.279761904763,19577.684523809523,19586.39285714286,1,0
2019-11-07,19756.0,15100.0,14931.0,16339.0,18463.0,23368.0,27198.0,28409.0,27681.0,26910.0,25782.0,24212.0,22467.0,21069.416666666668,21073.0,21065.20833333333,20959.666666666668,20922.125,20914.58333333333,20916.166666666668,19862.880952380958,19862.73214285714,19863.339285714286,1,0
2019-11-08,20057.0,15144.0,15233.0,16693.0,19037.0,24490.0,28088.0,29163.0,28421.0,27490.0,26287.0,24795.0,22922.0,20982.791666666668,20995.375,21005.375,21159.291666666668,21235.33333333333,21259.625,21278.58333333333,20059.946428571428,20063.89880952381,20066.625,1,0
2019-11-09,20059.0,15200.0,15377.0,17446.0,19651.0,24743.0,28063.0,28798.0,27742.0,26804.0,25911.0,24820.0,22999.0,21255.375,21261.375,21276.08333333333,21327.33333333333,21254.791666666668,21255.83333333333,21259.041666666668,20212.589285714286,20216.309523809523,20219.01785714286,0,1
2019-11-10,19942.0,13011.0,13560.0,15318.0,17726.0,22491.0,25793.0,26524.0,25708.0,24597.0,23688.0,22575.0,21247.0,20607.791666666668,20532.08333333333,20464.20833333333,20012.166666666668,19742.83333333333,19649.291666666668,19576.291666666668,20355.36309523809,20352.053571428565,20348.70833333333,0,1
2019-11-11,18143.0,11086.0,11639.0,13013.0,15204.0,20698.0,24588.0,25605.0,24921.0,24199.0,23440.0,22536.0,21231.0,18728.95833333333,18648.916666666668,18540.291666666668,18175.95833333333,18116.25,18114.625,18113.95833333333,20377.54761904762,20379.44047619048,20382.839285714286,1,0
2019-11-12,18763.0,14231.0,14431.0,16581.0,18948.0,23844.0,27366.0,28366.0,27556.0,26618.0,25536.0,24256.0,22491.0,18955.541666666668,19071.875,19221.625,19888.166666666668,20186.08333333333,20257.75,20310.25,20342.58333333333,20343.23214285714,20344.31547619048,1,0
2019-11-13,19652.0,15299.0,15531.0,17238.0,19404.0,24124.0,27369.0,28268.0,27550.0,26564.0,25444.0,24020.0,22274.0,20789.791666666668,20835.625,20870.33333333333,20924.416666666668,20918.08333333333,20908.25,20899.20833333333,20339.35714285714,20337.136904761905,20336.214285714286,1,0
2019-11-14,19271.0,16746.0,16746.0,18743.0,21445.0,24012.0,26937.0,27709.0,26867.0,25908.0,24807.0,22919.0,20915.0,21045.70833333333,21096.33333333333,21120.33333333333,21222.125,21139.791666666668,21093.916666666668,21037.291666666668,20370.45238095238,20362.755952380958,20353.51785714286,1,0
2019-11-15,18340.0,15979.0,16265.0,18835.0,20765.0,23989.0,26454.0,27422.0,26693.0,25802.0,24605.0,23294.0,21581.0,20696.041666666668,20676.0,20700.45833333333,20642.916666666668,20622.83333333333,20638.45833333333,20666.20833333333,20282.95238095238,20274.01785714286,20266.035714285714,1,0
2019-11-16,19076.0,15982.0,15574.0,17982.0,19502.0,23173.0,25949.0,26580.0,26025.0,25507.0,24745.0,23581.0,21954.0,20852.625,20823.83333333333,20778.625,20600.33333333333,20566.041666666668,20578.0,20593.541666666668,20184.559523809523,20177.184523809523,20170.964285714286,0,1
2019-11-17,19156.0,11902.0,11793.0,13098.0,15538.0,20782.0,24574.0,25472.0,24896.0,24223.0,23311.0,22444.0,21205.0,19687.041666666668,19529.5,19370.75,18799.0,18638.70833333333,18591.33333333333,18560.125,20026.82738095238,20026.04761904762,20025.79761904762,0,1
2019-11-18,18756.0,11001.0,11517.0,13513.0,16377.0,22333.0,25891.0,26998.0,26223.0,25325.0,24234.0,22865.0,21224.0,18139.33333333333,18127.83333333333,18119.08333333333,18354.416666666668,18494.08333333333,18511.625,18512.416666666668,20080.803571428565,20082.761904761905,20082.72023809524,1,0
2019-11-19,18735.0,16832.0,17490.0,20382.0,21656.0,26507.0,28922.0,29628.0,28651.0,27574.0,26246.0,24536.0,22550.0,19887.75,20136.625,20396.95833333333,21312.916666666668,21591.625,21661.25,21716.5,20281.59523809524,20283.261904761905,20283.61309523809,1,0
2019-11-20,18700.0,17906.0,17412.0,18638.0,20529.0,23412.0,25583.0,27421.0,26560.0,25615.0,24396.0,22733.0,21170.0,21910.375,21907.125,21881.33333333333,21401.666666666668,21155.83333333333,21080.70833333333,21023.20833333333,20315.559523809523,20307.89880952381,20301.32738095238,1,0
2019-11-21,18566.0,18364.0,16854.0,18374.0,20560.0,23381.0,25902.0,27045.0,26591.0,26223.0,25319.0,24000.0,22251.0,20911.291666666668,20888.041666666668,20885.666666666668,20872.291666666668,20937.375,20990.166666666668,21035.20833333333,20286.64285714286,20293.07738095238,20301.029761904763,1,0
2019-11-22,19657.0,16677.0,16292.0,17926.0,19404.0,23668.0,27075.0,28081.0,27714.0,27106.0,26275.0,24911.0,23054.0,21429.20833333333,21405.791666666668,21329.916666666668,21367.08333333333,21490.5,21528.45833333333,21561.916666666668,20410.59523809524,20420.22023809524,20428.98809523809,1,0
2019-11-23,20227.0,15672.0,15767.0,16505.0,18519.0,23461.0,26996.0,27799.0,27156.0,26183.0,25370.0,24358.0,22763.0,21630.875,21609.0,21603.83333333333,21484.08333333333,21384.666666666668,21361.625,21349.5,20527.541666666668,20532.166666666668,20536.98214285714,0,1
2019-11-24,19824.0,12700.0,12639.0,13384.0,15095.0,20496.0,24222.0,25324.0,25107.0,24636.0,23963.0,22976.0,21638.0,20385.625,20255.291666666668,20123.5,19508.541666666668,19300.08333333333,19242.5,19195.625,20622.02380952381,20625.19047619048,20627.76785714286,0,1
2019-11-25,19491.0,11568.0,11519.0,12430.0,14832.0,20325.0,24437.0,25370.0,24667.0,23930.0,23842.0,22769.0,19901.0,18749.20833333333,18702.541666666668,18667.375,18620.416666666668,18567.625,18559.0,18486.625,20632.529761904763,20631.95833333333,20624.08333333333,1,0
2019-11-26,17629.0,11932.0,12099.0,13357.0,16423.0,20842.0,24656.0,25970.0,24901.0,24562.0,23850.0,22269.0,20339.0,18317.70833333333,18341.875,18375.666666666668,18536.25,18572.666666666668,18551.83333333333,18570.08333333333,20201.25,20187.755952380958,20174.59523809524,1,0
2019-11-27,18648.0,17532.0,18120.0,19238.0,21366.0,24997.0,26961.0,27887.0,27389.0,26833.0,25594.0,23520.0,22072.0,19823.83333333333,20074.70833333333,20316.0,21116.041666666668,21387.0,21439.125,21511.33333333333,20234.27380952381,20238.95833333333,20244.32738095238,1,0
2019-11-28,18484.0,20071.0,20086.0,20694.0,20866.0,23747.0,26647.0,27533.0,27333.0,26836.0,26012.0,24840.0,22976.0,21832.041666666668,21913.95833333333,22023.54166666667,21983.45833333333,21998.66666666667,22053.66666666667,22091.33333333333,20385.886904761905,20390.886904761905,20395.20238095238,1,0
2019-11-29,19914.0,19617.0,20199.0,21717.0,21908.0,22890.0,24424.0,24359.0,23924.0,23690.0,23499.0,22697.0,21671.0,22105.91666666667,22110.625,22105.375,21930.83333333333,21553.0,21463.70833333333,21409.33333333333,20394.81547619048,20381.636904761905,20373.404761904763,1,0
2019-11-30,18747.0,12515.0,11498.0,14012.0,15793.0,20957.0,24993.0,26191.0,25944.0,25639.0,25245.0,23907.0,22689.0,19955.0,19592.45833333333,19222.416666666668,18666.08333333333,18904.20833333333,18954.625,18997.041666666668,20040.464285714286,20037.779761904763,20037.339285714286,0,1
2019-12-01,19968.0,17668.0,17994.0,20094.0,21341.0,23262.0,25272.0,25773.0,25167.0,24755.0,24289.0,23462.0,21985.0,20180.58333333333,20451.25,20750.875,21325.70833333333,21216.666666666668,21198.125,21168.791666666668,20314.261904761905,20317.154761904763,20319.22023809524,0,1
2019-12-02,19019.0,17240.0,16809.0,17571.0,18837.0,22321.0,25189.0,26161.0,26147.0,25845.0,24850.0,23389.0,21586.0,20596.125,20546.75,20425.0,20189.041666666668,20298.666666666668,20295.625,20279.0,20561.553571428565,20565.24404761905,20575.27380952381,1,0
2019-12-03,19104.0,17512.0,18105.0,19753.0,22331.0,24909.0,27629.0,28762.0,28398.0,27764.0,26894.0,25394.0,23086.0,21170.75,21224.75,21301.541666666668,21855.916666666668,22114.83333333333,22198.375,22260.875,21067.57738095238,21086.178571428565,21102.529761904763,1,0
2019-12-04,20234.0,21967.0,21952.0,24187.0,25094.0,26241.0,28361.0,29076.0,28710.0,28091.0,27068.0,25377.0,23353.0,23087.66666666667,23247.95833333333,23447.58333333333,23846.54166666667,23880.41666666667,23879.70833333333,23890.83333333333,21423.779761904763,21434.83333333333,21442.45833333333,1,0
2019-12-05,19878.0,24510.0,23959.0,24158.0,24482.0,25878.0,28203.0,29035.0,28745.0,27969.0,26868.0,25223.0,23303.0,24134.41666666667,24218.04166666667,24249.83333333333,24199.70833333333,24187.75,24181.33333333333,24179.25,21736.505952380958,21738.785714285714,21740.73214285714,1,0
2019-12-06,19909.0,17477.0,17779.0,20417.0,22116.0,24807.0,27854.0,28641.0,28309.0,27660.0,26711.0,25127.0,23167.0,23312.41666666667,23054.91666666667,22847.33333333333,22517.29166666667,22479.70833333333,22475.70833333333,22470.04166666667,21868.89285714286,21883.35714285714,21892.261904761905,1,0
2019-12-07,20042.0,17169.0,17457.0,20753.0,22167.0,24761.0,27573.0,28393.0,27704.0,26623.0,25707.0,24958.0,23396.0,22372.29166666667,22358.875,22391.91666666667,22384.08333333333,22273.83333333333,22266.79166666667,22276.33333333333,22350.267857142866,22356.52380952381,22360.732142857134,0,1
2019-12-08,19846.0,18611.0,18800.0,20790.0,21912.0,22807.0,25297.0,26006.0,25488.0,24761.0,24086.0,23454.0,22025.0,22055.33333333333,22111.29166666667,22119.91666666667,21835.125,21597.666666666668,21535.0,21477.875,22404.696428571428,22404.64880952381,22404.886904761905,0,1
2019-12-09,18749.0,17238.0,16911.0,16464.0,17410.0,21111.0,24327.0,24523.0,24982.0,24640.0,23936.0,22158.0,20423.0,20727.875,20649.166666666668,20486.166666666668,19945.45833333333,19913.08333333333,19859.08333333333,19792.33333333333,22349.61309523809,22342.285714285717,22335.36309523809,1,0
2019-12-10,17204.0,17449.0,16965.0,16094.0,17804.0,22695.0,27010.0,28801.0,28776.0,28339.0,27505.0,25837.0,23695.0,20089.625,20091.875,20103.916666666668,20460.95833333333,20921.875,21075.166666666668,21211.5,22179.190476190477,22181.82738095238,22185.45238095238,1,0
2019-12-11,20614.0,19444.0,19080.0,19832.0,21248.0,24995.0,27934.0,29287.0,29025.0,28482.0,27425.0,25912.0,23848.0,22523.58333333333,22611.70833333333,22742.66666666667,23196.5,23209.5,23212.625,23219.0,22083.34523809524,22086.529761904767,22089.47619047619,1,0
2019-12-12,20151.0,19341.0,18293.0,18948.0,21155.0,23650.0,27425.0,28459.0,28013.0,27333.0,26199.0,24996.0,22876.0,22812.95833333333,22780.16666666667,22733.875,22581.41666666667,22440.29166666667,22402.125,22361.625,21833.70833333333,21832.35714285714,21829.81547619048,1,0
2019-12-13,19464.0,16362.0,16031.0,16947.0,18602.0,22335.0,26118.0,27503.0,26883.0,26181.0,25399.0,23855.0,21834.0,22016.08333333333,21921.83333333333,21830.875,21492.041666666668,21363.625,21316.08333333333,21272.666666666668,21674.26785714286,21666.696428571428,21658.761904761905,1,0
2019-12-14,18558.0,16723.0,15947.0,16829.0,17752.0,22445.0,25840.0,26665.0,26273.0,25496.0,24634.0,23167.0,21257.0,20777.875,20774.375,20778.25,20696.0,20610.166666666668,20581.5,20557.45833333333,21436.60119047619,21425.94047619048,21413.20833333333,0,1
2019-12-15,17763.0,12772.0,12295.0,12415.0,14818.0,18712.0,22837.0,23716.0,22857.0,22835.0,22250.0,21014.0,18962.0,19447.041666666668,19294.875,19107.20833333333,18397.5,18044.95833333333,17955.25,17859.625,20929.071428571428,20914.54761904762,20896.31547619048,0,1
2019-12-16,16990.0,9196.0,8952.0,10247.0,11807.0,17859.0,22781.0,24911.0,25479.0,25948.0,25630.0,24319.0,22539.0,17046.125,16906.833333333332,16813.333333333332,16609.458333333332,16989.25,17126.958333333332,17276.0,20511.380952380958,20524.24404761905,20536.839285714286,1,0
2019-12-17,20411.0,14520.0,13628.0,13923.0,17035.0,23219.0,27767.0,29552.0,29441.0,29092.0,28135.0,26691.0,24478.0,19816.875,20011.70833333333,20192.0,21187.45833333333,21587.916666666668,21686.75,21767.541666666668,20606.529761904763,20611.61309523809,20616.27380952381,1,0
2019-12-18,20599.0,17500.0,16540.0,18680.0,20961.0,24335.0,27757.0,28995.0,28871.0,28560.0,27336.0,26016.0,23815.0,22275.16666666667,22396.5,22533.29166666667,22917.95833333333,22838.75,22810.625,22783.0,20553.56547619048,20554.184523809523,20553.98809523809,1,0
2019-12-19,20776.0,21293.0,20577.0,21139.0,21657.0,24495.0,28499.0,29822.0,29495.0,28651.0,27796.0,26602.0,24297.0,23308.91666666667,23477.125,23637.75,23841.25,23890.20833333333,23914.625,23934.70833333333,20760.696428571428,20770.255952380958,20778.714285714286,1,0
2019-12-20,21019.0,16643.0,15205.0,15549.0,17526.0,23262.0,27783.0,29306.0,29139.0,28754.0,27860.0,26464.0,24519.0,23292.20833333333,23068.375,22831.375,22323.625,22315.75,22310.0,22319.25,20896.714285714286,20912.24404761905,20928.22619047619,1,0
2019-12-21,20878.0,16494.0,15556.0,17250.0,19261.0,24397.0,27656.0,28709.0,28234.0,27647.0,26944.0,25904.0,24102.0,22248.29166666667,22262.91666666667,22305.58333333333,22465.875,22343.875,22320.54166666667,22303.16666666667,21144.386904761905,21160.678571428565,21177.61309523809,0,1
2019-12-22,20727.0,17667.0,16823.0,17290.0,20145.0,23054.0,26026.0,27167.0,26734.0,26070.0,25388.0,24491.0,22926.0,22029.45833333333,22082.25,22092.20833333333,21942.58333333333,21749.541666666668,21690.666666666668,21641.666666666668,21673.61309523809,21694.309523809523,21717.904761904763,0,1
2019-12-23,19918.0,17579.0,17210.0,18884.0,20430.0,22346.0,24836.0,26293.0,26205.0,26049.0,25447.0,24110.0,22760.0,21138.166666666668,21154.291666666668,21202.0,21164.791666666668,21144.33333333333,21128.45833333333,21121.541666666668,22267.196428571428,22265.95238095238,22267.267857142866,1,0
2019-12-24,19897.0,24508.0,23714.0,24041.0,24846.0,25693.0,27891.0,29246.0,28638.0,28114.0,27330.0,26196.0,24326.0,22355.33333333333,22626.33333333333,22885.0,23673.66666666667,23939.54166666667,24026.45833333333,24091.70833333333,22603.142857142866,22600.196428571428,22599.29166666667,1,0
2019-12-25,20103.0,15332.0,14068.0,13877.0,16159.0,20883.0,23714.0,24412.0,23862.0,23164.0,22680.0,22195.0,21086.0,23026.95833333333,22625.04166666667,22218.70833333333,20857.375,20258.375,20091.666666666668,19956.666666666668,22234.517857142866,22211.77380952381,22195.529761904767,1,0
2019-12-26,18872.0,13300.0,13395.0,15970.0,18166.0,20887.0,23869.0,24474.0,24256.0,24223.0,23140.0,21858.0,20602.0,18785.125,18757.08333333333,18756.45833333333,18936.5,19016.20833333333,19002.166666666668,18982.0,21538.23214285714,21509.99404761905,21488.0,1,0
2019-12-27,18360.0,21491.0,20626.0,20701.0,21316.0,23773.0,26888.0,28506.0,28195.0,27546.0,26762.0,25621.0,23721.0,20464.125,20765.416666666668,21039.08333333333,21781.5,22235.0,22391.79166666667,22521.75,21526.696428571428,21521.678571428565,21516.928571428565,1,0
2019-12-28,20884.0,13931.0,13010.0,13233.0,15310.0,21449.0,25904.0,27561.0,27295.0,27508.0,27017.0,26096.0,24325.0,22341.375,22024.04166666667,21720.625,20982.0,20953.541666666668,20973.33333333333,20998.5,21328.07738095238,21329.22023809524,21330.54761904762,0,1
2019-12-29,20931.0,12585.0,12302.0,12450.0,13525.0,19545.0,24824.0,26826.0,26792.0,26432.0,25863.0,25007.0,23491.0,20492.95833333333,20463.45833333333,20400.33333333333,20138.375,20024.5,19979.125,19944.375,21081.64285714286,21084.714285714286,21088.07738095238,0,1
2019-12-30,20350.0,15572.0,14255.0,16651.0,18920.0,22486.0,25544.0,27106.0,26989.0,26254.0,25392.0,24139.0,22492.0,20073.416666666668,20154.791666666668,20323.08333333333,20887.125,20868.291666666668,20832.125,20790.5,21042.20833333333,21042.380952380958,21040.785714285714,1,0
2019-12-31,19421.0,18176.0,17034.0,17314.0,18506.0,22575.0,26325.0,28052.0,27845.0,27328.0,26238.0,24856.0,22867.0,21399.166666666668,21514.95833333333,21563.166666666668,21649.20833333333,21764.875,21794.75,21810.375,20731.541666666668,20723.56547619048,20714.880952380958,1,0
2020-01-01,19386.0,13191.0,12686.0,12951.0,14695.0,20551.0,25156.0,26794.0,25960.0,25003.0,24216.0,23407.0,22215.0,20973.625,20792.45833333333,20598.08333333333,20072.041666666668,19812.375,19752.0,19724.83333333333,20667.82738095238,20675.041666666668,20681.761904761905,1,0
2020-01-02,19424.0,10742.0,9882.0,10441.0,11559.0,16564.0,20601.0,22716.0,22304.0,22088.0,21472.0,19846.0,18393.0,18918.291666666668,18801.45833333333,18729.5,17968.416666666668,17580.291666666668,17431.916666666668,17272.666666666668,20462.696428571428,20450.72023809524,20437.571428571428,1,0
2020-01-03,16878.0,14832.0,14195.0,15098.0,16963.0,21470.0,25668.0,27450.0,27243.0,26766.0,25972.0,24655.0,22947.0,17274.583333333332,17454.291666666668,17619.958333333332,18651.95833333333,19240.166666666668,19440.541666666668,19630.291666666668,20034.86309523809,20029.11309523809,20024.505952380958,1,0
2020-01-04,19680.0,14670.0,13866.0,14738.0,16015.0,21122.0,25384.0,27003.0,26583.0,26047.0,25373.0,24354.0,22943.0,20803.83333333333,20790.125,20763.08333333333,20663.625,20581.20833333333,20568.666666666668,20568.5,19981.67261904762,19971.303571428565,19963.07738095238,0,1
2020-01-05,19493.0,10946.0,10513.0,11247.0,12700.0,17787.0,21770.0,23883.0,23546.0,23211.0,23196.0,22520.0,21569.0,19574.25,19434.541666666668,19317.041666666668,18613.916666666668,18278.5,18202.08333333333,18144.83333333333,19732.24404761905,19717.44047619048,19706.0,0,1
2020-01-06,17676.0,9414.0,8997.0,10211.0,11832.0,16429.0,21219.0,23765.0,24549.0,24730.0,24209.0,23089.0,21397.0,17341.333333333332,17278.166666666668,17182.333333333332,17018.541666666668,17165.833333333332,17189.541666666668,17182.375,19203.321428571428,19197.071428571428,19190.553571428565,1,0
2020-01-07,18789.0,15180.0,14373.0,14367.0,15645.0,20697.0,25763.0,27731.0,27450.0,26807.0,25763.0,24290.0,22274.0,18812.375,19036.375,19253.58333333333,20118.041666666668,20390.20833333333,20440.25,20476.791666666668,19006.94047619048,19003.571428571428,19000.041666666668,1,0
2020-01-08,19430.0,16869.0,16075.0,17742.0,19714.0,22435.0,25765.0,27394.0,26593.0,25922.0,24627.0,23055.0,21864.0,20863.875,20934.791666666668,21051.5,21420.125,21300.20833333333,21248.75,21231.666666666668,19219.48809523809,19217.39285714286,19215.303571428565,1,0
2020-01-09,16756.0,16999.0,16999.0,16999.0,16999.0,16999.0,16999.0,24190.0,24320.0,24318.0,23727.0,22386.0,20430.0,20306.875,20345.375,20355.75,19486.416666666668,19287.375,19259.5,19199.75,19463.35714285714,19478.47619047619,19490.60119047619,1,0
2020-01-10,16466.0,16140.0,14948.0,15497.0,15864.0,18685.0,22852.0,25040.0,25831.0,25947.0,25408.0,23334.0,21466.0,18990.70833333333,18905.25,18842.125,19081.791666666668,19282.666666666668,19322.166666666668,19365.33333333333,19469.428571428565,19461.56547619048,19452.75,1,0
2020-01-11,18848.0,14494.0,13558.0,13257.0,14545.0,19756.0,25115.0,27152.0,26823.0,26160.0,25120.0,23755.0,21947.0,20264.416666666668,20206.5,20112.83333333333,20191.45833333333,20229.666666666668,20247.20833333333,20267.25,19419.20833333333,19415.64285714286,19409.714285714286,0,1
2020-01-12,18139.0,10621.0,10200.0,10476.0,11136.0,15557.0,20514.0,22573.0,22751.0,22586.0,21973.0,20663.0,19493.0,18796.5,18656.58333333333,18530.75,17715.375,17265.666666666668,17136.833333333332,17034.583333333332,19274.51785714286,19263.464285714286,19251.10714285714,0,1
2020-01-13,18422.0,10399.0,9340.0,10756.0,11358.0,15138.0,20826.0,23185.0,22981.0,22294.0,21569.0,20436.0,19046.0,16707.583333333332,16671.75,16665.375,16707.333333333332,16687.916666666668,16678.458333333332,16659.833333333332,19206.24404761905,19190.45238095238,19176.45833333333,1,0
2020-01-14,16266.0,13337.0,12739.0,12046.0,13120.0,18482.0,23602.0,25935.0,25714.0,25011.0,23770.0,22270.0,20441.0,17138.041666666668,17279.666666666668,17364.291666666668,17861.041666666668,18179.83333333333,18256.25,18314.375,18890.47619047619,18878.45238095238,18867.541666666668,1,0
2020-01-15,17602.0,13089.0,12297.0,12608.0,13899.0,18131.0,22961.0,25334.0,25269.0,24769.0,23720.0,22166.0,20041.0,18719.041666666668,18700.625,18726.041666666668,18715.541666666668,18684.83333333333,18680.5,18663.83333333333,18516.85119047619,18511.559523809523,18500.70833333333,1,0
2020-01-16,17577.0,15613.0,15315.0,15070.0,16662.0,21005.0,26003.0,28358.0,28218.0,27544.0,26681.0,25149.0,23088.0,19400.08333333333,19525.83333333333,19621.166666666668,20211.375,20573.25,20697.541666666668,20824.5,18700.54761904762,18716.99404761905,18732.81547619048,1,0
2020-01-17,19880.0,17851.0,16770.0,17136.0,17998.0,22247.0,25307.0,26661.0,26286.0,25985.0,24830.0,23263.0,20868.0,21478.875,21539.5,21589.5,21683.291666666668,21460.70833333333,21382.125,21289.625,19011.696428571428,19011.27380952381,19007.714285714286,1,0
2020-01-18,17809.0,17011.0,15841.0,15534.0,16404.0,20794.0,25460.0,27823.0,27501.0,27044.0,26207.0,25251.0,23691.0,20722.041666666668,20683.33333333333,20659.75,20520.83333333333,20672.95833333333,20755.791666666668,20873.416666666668,19075.02380952381,19083.928571428565,19094.309523809523,0,1
2020-01-19,20574.0,14208.0,13958.0,14330.0,15489.0,19399.0,23367.0,25670.0,25427.0,24963.0,24363.0,23520.0,22509.0,20845.125,20766.666666666668,20687.75,20364.416666666668,20114.45833333333,20042.33333333333,19993.08333333333,19481.99404761905,19499.0,19516.95238095238,0,1
2020-01-20,19700.0,14594.0,13948.0,17122.0,18903.0,21622.0,23597.0,25368.0,25186.0,24934.0,24061.0,23183.0,21750.0,19680.75,19680.33333333333,19719.45833333333,20067.666666666668,20043.83333333333,20029.791666666668,19998.166666666668,19961.410714285714,19977.761904761905,19993.85714285714,1,0
2020-01-21,19036.0,23150.0,21656.0,22219.0,23322.0,24686.0,26447.0,28262.0,27907.0,27054.0,25800.0,24083.0,22351.0,21247.75,21568.916666666668,21824.5,22588.0,22862.16666666667,22899.66666666667,22924.70833333333,20630.31547619048,20641.10714285714,20652.47619047619,1,0
2020-01-22,18699.0,16653.0,16319.0,15259.0,16383.0,19625.0,24319.0,26381.0,26217.0,25445.0,24324.0,22572.0,21166.0,22116.75,21894.375,21690.791666666668,20733.75,20534.791666666668,20471.83333333333,20422.45833333333,20894.59523809524,20897.011904761905,20903.70833333333,1,0
2020-01-23,18209.0,14135.0,13279.0,14292.0,15136.0,19407.0,24945.0,27136.0,26483.0,25772.0,25045.0,23955.0,22230.0,19741.25,19614.58333333333,19524.125,19480.33333333333,19535.08333333333,19592.70833333333,19637.041666666668,20746.285714285714,20739.178571428565,20734.071428571428,1,0
2020-01-24,19758.0,16710.0,15220.0,15800.0,16415.0,20171.0,25566.0,27642.0,27378.0,26701.0,25811.0,24331.0,22595.0,20640.08333333333,20720.95833333333,20798.08333333333,20993.0,21100.916666666668,21116.58333333333,21131.791666666668,20694.886904761905,20701.24404761905,20711.52380952381,1,0
2020-01-25,19634.0,14813.0,13852.0,14321.0,15596.0,18737.0,23194.0,25429.0,25151.0,24286.0,23115.0,21846.0,21125.0,20852.75,20795.75,20716.375,20369.83333333333,20064.08333333333,19960.541666666668,19899.291666666668,20607.904761904763,20587.636904761905,20572.36309523809,0,1
2020-01-26,17770.0,12128.0,12045.0,12275.0,14046.0,17495.0,22602.0,25091.0,24872.0,24465.0,23821.0,22953.0,21603.0,18712.541666666668,18637.25,18565.666666666668,18325.33333333333,18350.58333333333,18396.70833333333,18416.625,20355.92261904762,20352.54761904762,20347.154761904763,0,1
2020-01-27,18732.0,11466.0,11115.0,10316.0,11319.0,15438.0,20172.0,22504.0,22884.0,22221.0,21709.0,20262.0,18815.0,18259.916666666668,18221.166666666668,18112.416666666668,17622.416666666668,17358.083333333332,17245.958333333332,17129.791666666668,19972.24404761905,19954.85714285714,19937.386904761905,1,0
